Mars
                 x:                  y:                  z:                  t: 
         492.7252952        -108.6775538        -14.45081171               0.393
         492.7252987        -108.6775389        -14.45081148               0.394
         492.7253021         -108.677524        -14.45081126               0.395
         492.7253055        -108.6775091        -14.45081103               0.396
          492.725309        -108.6774942         -14.4508108               0.397
         492.7253124        -108.6774793        -14.45081057               0.398
         492.7253158        -108.6774644        -14.45081034               0.399
         492.7253193        -108.6774496        -14.45081012                 0.4
         492.7253227        -108.6774347        -14.45080989               0.401
         492.7253261        -108.6774198        -14.45080966               0.402
         492.7253295        -108.6774049        -14.45080943               0.403
          492.725333          -108.67739        -14.45080921               0.404
         492.7253364        -108.6773751        -14.45080898               0.405
         492.7253398        -108.6773602        -14.45080875               0.406
         492.7253433        -108.6773453        -14.45080852               0.407
         492.7253467        -108.6773304        -14.45080829               0.408
         492.7253501        -108.6773156        -14.45080807               0.409
         492.7253535        -108.6773007        -14.45080784                0.41
          492.725357        -108.6772858        -14.45080761               0.411
         492.7253604        -108.6772709        -14.45080738               0.412
         492.7253638         -108.677256        -14.45080715               0.413
         492.7253672        -108.6772411        -14.45080693               0.414
         492.7253706        -108.6772262         -14.4508067               0.415
         492.7253741        -108.6772113        -14.45080647               0.416
         492.7253775        -108.6771964        -14.45080624               0.417
         492.7253809        -108.6771816        -14.45080601               0.418
         492.7253843        -108.6771667        -14.45080579               0.419
         492.7253878        -108.6771518        -14.45080556                0.42
         492.7253912        -108.6771369        -14.45080533               0.421
         492.7253946         -108.677122         -14.4508051               0.422
          492.725398        -108.6771071        -14.45080487               0.423
         492.7254014        -108.6770922        -14.45080465               0.424
         492.7254049        -108.6770773        -14.45080442               0.425
         492.7254083        -108.6770624        -14.45080419               0.426
         492.7254117        -108.6770475        -14.45080396               0.427
         492.7254151        -108.6770327        -14.45080373               0.428
         492.7254185        -108.6770178        -14.45080351               0.429
         492.7254219        -108.6770029        -14.45080328                0.43
         492.7254254         -108.676988        -14.45080305               0.431
         492.7254288        -108.6769731        -14.45080282               0.432
         492.7254322        -108.6769582        -14.45080259               0.433
         492.7254356        -108.6769433        -14.45080236               0.434
          492.725439        -108.6769284        -14.45080214               0.435
         492.7254424        -108.6769135        -14.45080191               0.436
         492.7254458        -108.6768986        -14.45080168               0.437
         492.7254492        -108.6768837        -14.45080145               0.438
         492.7254527        -108.6768688        -14.45080122               0.439
         492.7254561         -108.676854        -14.45080099                0.44
         492.7254595        -108.6768391        -14.45080077               0.441
         492.7254629        -108.6768242        -14.45080054               0.442
         492.7254663        -108.6768093        -14.45080031               0.443
         492.7254697        -108.6767944        -14.45080008               0.444
         492.7254731        -108.6767795        -14.45079985               0.445
         492.7254765        -108.6767646        -14.45079962               0.446
         492.7254799        -108.6767497         -14.4507994               0.447
         492.7254833        -108.6767348        -14.45079917               0.448
         492.7254868        -108.6767199        -14.45079894               0.449
         492.7254902         -108.676705        -14.45079871                0.45
         492.7254936        -108.6766901        -14.45079848               0.451
          492.725497        -108.6766752        -14.45079825               0.452
         492.7255004        -108.6766604        -14.45079803               0.453
         492.7255038        -108.6766455         -14.4507978               0.454
         492.7255072        -108.6766306        -14.45079757               0.455
         492.7255106        -108.6766157        -14.45079734               0.456
          492.725514        -108.6766008        -14.45079711               0.457
         492.7255174        -108.6765859        -14.45079688               0.458
         492.7255208         -108.676571        -14.45079665               0.459
         492.7255242        -108.6765561        -14.45079643                0.46
         492.7255276        -108.6765412         -14.4507962               0.461
          492.725531        -108.6765263        -14.45079597               0.462
         492.7255344        -108.6765114        -14.45079574               0.463
         492.7255378        -108.6764965        -14.45079551               0.464
         492.7255412        -108.6764816        -14.45079528               0.465
         492.7255446        -108.6764667        -14.45079505               0.466
          492.725548        -108.6764518        -14.45079483               0.467
         492.7255514        -108.6764369         -14.4507946               0.468
         492.7255548         -108.676422        -14.45079437               0.469
         492.7255582        -108.6764072        -14.45079414                0.47
         492.7255616        -108.6763923        -14.45079391               0.471
          492.725565        -108.6763774        -14.45079368               0.472
         492.7255684        -108.6763625        -14.45079345               0.473
         492.7255718        -108.6763476        -14.45079322               0.474
         492.7255752        -108.6763327          -14.450793               0.475
         492.7255786        -108.6763178        -14.45079277               0.476
          492.725582        -108.6763029        -14.45079254               0.477
         492.7255854         -108.676288        -14.45079231               0.478
         492.7255888        -108.6762731        -14.45079208               0.479
         492.7255922        -108.6762582        -14.45079185                0.48
         492.7255956        -108.6762433        -14.45079162               0.481
         492.7255989        -108.6762284        -14.45079139               0.482
         492.7256023        -108.6762135        -14.45079116               0.483
         492.7256057        -108.6761986        -14.45079094               0.484
         492.7256091        -108.6761837        -14.45079071               0.485
         492.7256125        -108.6761688        -14.45079048               0.486
         492.7256159        -108.6761539        -14.45079025               0.487
         492.7256193         -108.676139        -14.45079002               0.488
         492.7256227        -108.6761241        -14.45078979               0.489
         492.7256261        -108.6761092        -14.45078956                0.49
         492.7256295        -108.6760943        -14.45078933               0.491
         492.7256328        -108.6760794         -14.4507891               0.492
         492.7256362        -108.6760645        -14.45078888               0.493
         492.7256396        -108.6760496        -14.45078865               0.494
          492.725643        -108.6760347        -14.45078842               0.495
         492.7256464        -108.6760199        -14.45078819               0.496
         492.7256498         -108.676005        -14.45078796               0.497
         492.7256532        -108.6759901        -14.45078773               0.498
         492.7256565        -108.6759752         -14.4507875               0.499
         492.7256599        -108.6759603        -14.45078727                 0.5
         492.7256633        -108.6759454        -14.45078704               0.501
         492.7256667        -108.6759305        -14.45078681               0.502
         492.7256701        -108.6759156        -14.45078658               0.503
         492.7256735        -108.6759007        -14.45078635               0.504
         492.7256768        -108.6758858        -14.45078613               0.505
         492.7256802        -108.6758709         -14.4507859               0.506
         492.7256836         -108.675856        -14.45078567               0.507
          492.725687        -108.6758411        -14.45078544               0.508
         492.7256904        -108.6758262        -14.45078521               0.509
         492.7256938        -108.6758113        -14.45078498                0.51
         492.7256971        -108.6757964        -14.45078475               0.511
         492.7257005        -108.6757815        -14.45078452               0.512
         492.7257039        -108.6757666        -14.45078429               0.513
         492.7257073        -108.6757517        -14.45078406               0.514
         492.7257106        -108.6757368        -14.45078383               0.515
          492.725714        -108.6757219         -14.4507836               0.516
         492.7257174         -108.675707        -14.45078337               0.517
         492.7257208        -108.6756921        -14.45078315               0.518
         492.7257241        -108.6756772        -14.45078292               0.519
         492.7257275        -108.6756623        -14.45078269                0.52
         492.7257309        -108.6756474        -14.45078246               0.521
         492.7257343        -108.6756325        -14.45078223               0.522
         492.7257376        -108.6756176          -14.450782               0.523
          492.725741        -108.6756027        -14.45078177               0.524
         492.7257444        -108.6755878        -14.45078154               0.525
         492.7257478        -108.6755729        -14.45078131               0.526
         492.7257511         -108.675558        -14.45078108               0.527
         492.7257545        -108.6755431        -14.45078085               0.528
         492.7257579        -108.6755282        -14.45078062               0.529
         492.7257613        -108.6755133        -14.45078039                0.53
         492.7257646        -108.6754984        -14.45078016               0.531
          492.725768        -108.6754835        -14.45077993               0.532
         492.7257714        -108.6754686         -14.4507797               0.533
         492.7257747        -108.6754537        -14.45077947               0.534
         492.7257781        -108.6754388        -14.45077924               0.535
         492.7257815        -108.6754239        -14.45077901               0.536
         492.7257848         -108.675409        -14.45077879               0.537
         492.7257882        -108.6753941        -14.45077856               0.538
         492.7257916        -108.6753792        -14.45077833               0.539
         492.7257949        -108.6753643         -14.4507781                0.54
         492.7257983        -108.6753494        -14.45077787               0.541
         492.7258017        -108.6753345        -14.45077764               0.542
          492.725805        -108.6753196        -14.45077741               0.543
         492.7258084        -108.6753047        -14.45077718               0.544
         492.7258118        -108.6752898        -14.45077695               0.545
         492.7258151        -108.6752749        -14.45077672               0.546
         492.7258185        -108.6752599        -14.45077649               0.547
         492.7258219         -108.675245        -14.45077626               0.548
         492.7258252        -108.6752301        -14.45077603               0.549
         492.7258286        -108.6752152         -14.4507758                0.55
         492.7258319        -108.6752003        -14.45077557               0.551
         492.7258353        -108.6751854        -14.45077534               0.552
         492.7258387        -108.6751705        -14.45077511               0.553
          492.725842        -108.6751556        -14.45077488               0.554
