Saturn
                 x:                  y:                  z:                  t: 
         546.8121118        -3631.852331         41.38210965               0.519
          546.812117         -3631.85233         41.38210943                0.52
         546.8121223        -3631.852329         41.38210921               0.521
         546.8121275        -3631.852329         41.38210899               0.522
         546.8121327        -3631.852328         41.38210877               0.523
         546.8121379        -3631.852327         41.38210854               0.524
         546.8121431        -3631.852326         41.38210832               0.525
         546.8121483        -3631.852325          41.3821081               0.526
         546.8121535        -3631.852325         41.38210788               0.527
         546.8121587        -3631.852324         41.38210766               0.528
         546.8121639        -3631.852323         41.38210744               0.529
         546.8121691        -3631.852322         41.38210722                0.53
         546.8121743        -3631.852321           41.382107               0.531
         546.8121796         -3631.85232         41.38210677               0.532
         546.8121848         -3631.85232         41.38210655               0.533
           546.81219        -3631.852319         41.38210633               0.534
         546.8121952        -3631.852318         41.38210611               0.535
         546.8122004        -3631.852317         41.38210589               0.536
         546.8122056        -3631.852316         41.38210567               0.537
         546.8122108        -3631.852316         41.38210545               0.538
          546.812216        -3631.852315         41.38210523               0.539
         546.8122212        -3631.852314         41.38210501                0.54
         546.8122264        -3631.852313         41.38210478               0.541
         546.8122316        -3631.852312         41.38210456               0.542
         546.8122368        -3631.852311         41.38210434               0.543
         546.8122421        -3631.852311         41.38210412               0.544
         546.8122473         -3631.85231          41.3821039               0.545
         546.8122525        -3631.852309         41.38210368               0.546
         546.8122577        -3631.852308         41.38210346               0.547
         546.8122629        -3631.852307         41.38210324               0.548
         546.8122681        -3631.852307         41.38210301               0.549
         546.8122733        -3631.852306         41.38210279                0.55
         546.8122785        -3631.852305         41.38210257               0.551
         546.8122837        -3631.852304         41.38210235               0.552
         546.8122889        -3631.852303         41.38210213               0.553
         546.8122941        -3631.852302         41.38210191               0.554
